price;build_year;year;road_name;bon;bu;gungu;serial;gr_code;road_code;bgd;bgd_bon;bgd_bu;bgd_sigungu;bgd_emd;bgd_gibun;apt_name;month;day;serial2;size;gibun;area_code;floor;price_by_area;deal_ymd
159000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;1;11710-6346;84,8000;19;11710;8;6187;2019-06-01
140000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;1;11710-6346;59,9600;19;11710;23;7705;2019-06-01
170000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;1;11710-6249;84,9900;22;11710;24;6600;2019-06-01
74000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;1;11710-6249;27,6800;22;11710;6;8822;2019-06-01
169500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;1;11710-6249;84,9900;22;11710;10;6581;2019-06-01
185560;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;6;2;11710-164;76,5000;27;11710;15;8004;2019-06-02
94000;1990;2019;백제고분로18길;00007;00000;11710;01;0;4169170; 잠실동;0331;0000;11710;10100;1;현대;6;2;11710-165;84,6800;331;11710;12;3663;2019-06-02
217250;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;6;3;11710-158;99,3850;86;11710;3;7213;2019-06-03
157000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;3;11710-6346;84,9700;19;11710;4;6097;2019-06-03
155000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;3;11710-6346;84,8000;19;11710;5;6031;2019-06-03
127000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;3;11710-5957;59,9700;44;11710;16;6988;2019-06-03
125000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;3;11710-5957;59,9700;44;11710;14;6878;2019-06-03
154000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;6;4;11710-159;96,0400;101-1;11710;5;5291;2019-06-04
161000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;4;11710-6346;84,8000;19;11710;21;6265;2019-06-04
166000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;4;11710-6249;84,9900;22;11710;16;6445;2019-06-04
173000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;4;11710-6249;84,9900;22;11710;14;6717;2019-06-04
170000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;4;11710-6249;84,9900;22;11710;25;6600;2019-06-04
198425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;6;4;11710-164;82,6100;27;11710;14;7926;2019-06-04
145000;1983;2019;백제고분로18길;00030;00000;11710;01;0;4169170; 잠실동;0320;0000;11710;10100;1;우성4차;6;5;11710-160;115,8300;320;11710;6;4131;2019-06-05
100000;1990;2019;백제고분로18길;00007;00000;11710;01;0;4169170; 잠실동;0331;0000;11710;10100;1;현대;6;5;11710-165;84,6800;331;11710;9;3897;2019-06-05
155000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;6;11710-5957;84,8200;44;11710;14;6030;2019-06-06
144000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;6;11710-6346;59,9600;19;11710;12;7925;2019-06-06
169800;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;6;11710-6346;84,8000;19;11710;14;6607;2019-06-06
82000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;6;11710-6249;27,6800;22;11710;23;9776;2019-06-06
170000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;6;11710-6249;84,9900;22;11710;26;6600;2019-06-06
150000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;6;11710-6028;84,9700;35;11710;31;5825;2019-06-06
178000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;7;11710-5957;116,1900;44;11710;13;5055;2019-06-07
192000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;7;11710-5957;135,8200;44;11710;21;4664;2019-06-07
170000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;8;11710-6249;84,9900;22;11710;6;6600;2019-06-08
165000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;8;11710-6346;84,8800;19;11710;8;6414;2019-06-08
170000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;8;11710-6346;84,8000;19;11710;14;6615;2019-06-08
170000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;8;11710-6346;84,8000;19;11710;26;6615;2019-06-08
212000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;8;11710-6249;124,2200;22;11710;28;5631;2019-06-08
108500;1983;2019;백제고분로18길;00030;00000;11710;01;0;4169170; 잠실동;0320;0000;11710;10100;1;우성4차;6;9;11710-160;81,1400;320;11710;4;4412;2019-06-09
160000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;10;11710-6028;84,8300;35;11710;13;6224;2019-06-10
145000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;10;11710-6346;59,9600;19;11710;22;7980;2019-06-10
146500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;10;11710-6249;59,9900;22;11710;21;8058;2019-06-10
166500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;10;11710-6249;84,9900;22;11710;10;6464;2019-06-10
148000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;6;12;11710-159;96,6500;101-1;11710;1;5053;2019-06-12
167000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;12;11710-6346;84,8000;19;11710;18;6498;2019-06-12
155000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;12;11710-6249;84,9900;22;11710;1;6018;2019-06-12
164000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;12;11710-6249;84,9900;22;11710;13;6367;2019-06-12
160000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;12;11710-6028;84,8300;35;11710;18;6224;2019-06-12
200800;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;6;12;11710-164;82,6100;27;11710;6;8021;2019-06-12
239000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;6;13;11710-158;122,7850;86;11710;1;6423;2019-06-13
210000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;13;11710-6249;124,2200;22;11710;12;5578;2019-06-13
163000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;13;11710-6028;84,8300;35;11710;26;6340;2019-06-13
124400;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;13;11710-5957;59,9700;44;11710;29;6845;2019-06-13
135000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;6;13;11710-159;82,0600;101-1;11710;9;5428;2019-06-13
138000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;6;13;11710-159;80,3900;101-1;11710;9;5664;2019-06-13
326000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;6;13;11710-158;178,3250;86;11710;2;6032;2019-06-13
285500;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;6;14;11710-158;134,4850;86;11710;13;7005;2019-06-14
173000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;14;11710-6346;84,8000;19;11710;14;6732;2019-06-14
217000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;14;11710-6249;124,2200;22;11710;22;5764;2019-06-14
172000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;14;11710-6249;84,9900;22;11710;18;6678;2019-06-14
167500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;14;11710-6249;84,9900;22;11710;9;6503;2019-06-14
158000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;14;11710-6028;84,8300;35;11710;21;6146;2019-06-14
170000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;14;11710-5957;116,1900;44;11710;12;4828;2019-06-14
127000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;15;11710-5957;59,9700;44;11710;14;6988;2019-06-15
144800;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;15;11710-6346;59,9600;19;11710;6;7969;2019-06-15
175000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;15;11710-6346;84,8000;19;11710;20;6810;2019-06-15
161000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;15;11710-6346;84,8800;19;11710;3;6259;2019-06-15
224500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;15;11710-6249;124,2200;22;11710;21;5964;2019-06-15
200000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;15;11710-6249;124,2200;22;11710;5;5313;2019-06-15
216000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;15;11710-6249;124,2200;22;11710;19;5738;2019-06-15
170000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;15;11710-6249;84,9900;22;11710;28;6600;2019-06-15
127000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;15;11710-5957;59,9700;44;11710;20;6988;2019-06-15
125500;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;15;11710-5957;59,9700;44;11710;13;6905;2019-06-15
224000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;6;17;11710-159;160,7400;101-1;11710;12;4598;2019-06-17
168000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;17;11710-6249;84,9900;22;11710;26;6523;2019-06-17
170000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;17;11710-6249;84,9900;22;11710;27;6600;2019-06-17
134000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;17;11710-6028;59,8800;35;11710;11;7384;2019-06-17
195000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;17;11710-5957;136,7400;44;11710;30;4706;2019-06-17
155000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;17;11710-5957;84,8200;44;11710;22;6030;2019-06-17
194425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;6;17;11710-164;82,6100;27;11710;3;7766;2019-06-17
194425;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;6;17;11710-164;82,6100;27;11710;1;7766;2019-06-17
187000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;6;18;11710-164;76,5000;27;11710;6;8066;2019-06-18
168000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;18;11710-6346;84,8000;19;11710;23;6537;2019-06-18
140000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;18;11710-6346;59,9600;19;11710;17;7705;2019-06-18
168000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;18;11710-6249;84,9900;22;11710;18;6523;2019-06-18
166000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;18;11710-6249;84,9900;22;11710;4;6445;2019-06-18
169000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;18;11710-6249;84,9900;22;11710;10;6561;2019-06-18
152000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;18;11710-6028;84,9700;35;11710;27;5903;2019-06-18
213000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;18;11710-5957;135,8200;44;11710;22;5175;2019-06-18
150000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;6;18;11710-5957;84,8200;44;11710;18;5835;2019-06-18
205000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;6;18;11710-164;82,6100;27;11710;11;8189;2019-06-18
275000;1986;2019;올림픽로4길;00015;00000;11710;01;0;4169439; 잠실동;0086;0000;11710;10100;1;아시아선수촌아파트;6;19;11710-158;151,0080;86;11710;1;6009;2019-06-19
142000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;6;19;11710-6346;59,9600;19;11710;5;7815;2019-06-19
170000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;19;11710-6249;84,9900;22;11710;5;6600;2019-06-19
164000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;6;19;11710-6249;84,9900;22;11710;3;6367;2019-06-19
214000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;6;19;11710-6028;149,4500;35;11710;8;4725;2019-06-19
